#I; AV_NDA; AV_MLP; AV_EM; AV_BH; AV_NA; AV_PP; AV_JC; AV_JL; AV_JLM; AV_FA; AV_FF; EV_NDA; EV_MLP; EV_EM; EV_BH; EV_NA; EV_PP; EV_JC; EV_JL; EV_JLM; EV_FA; EV_FF; VOTE; AGE; SEXE; ETUDE; PROF; AV; EV; OF
104; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0.747071273298; 0.552750086965; 0.381488611127; 0.127126463725; 0.0; 0.0; 0.0; 0.204813593775; 0.0; 0.49899714447; 1.0; FF; 50; M; S; ART; NSPP; NSPP; 2; 
105; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; None; None; 0.514738203897; None; None; None; None; None; None; None; 0.503962097844; EM; 70; M; 2; RET; 3; 4; 1; 
106; 0; 1; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.252179389219; 1.0; 0.253728785995; 0.827888474803; 0.667350287226; 0.572358398097; 0.207322742775; 0.65593246265; 0.940904997575; 0.169825372368; 0.0115579693162; MLP; 18; M; S; PRI; 4; 4; 3; 
107; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0.0228451388433; None; 0.570588843394; 0.643311972539; 0.0265350146261; 0.0283474976393; None; 0.022792022792; 0.790114857205; 0.0123941780236; 0.142932232591; JLM; 70; F; S; RET; 2; 2; 2; 
108; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.0; 0.0; 0.820485717448; 1.0; 0.0; 0.00469494255098; 0.0; 0.0; 0.632945148399; 0.0; 0.214099862786; BH; 30; M; S; PRI; 3; 3; 2; 
109; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.0937899610897; 0.0; 0.0; 0.77947620364; 0.502761107319; 0.782864292027; 0.503447484971; 0.0; 1.0; 0.502915724312; 0.0; JLM; 60; F; S; RET; 4; 3; 0; 
110; 1; 0; 1; 1; 0; 1; 1; 1; 1; 0; 1; 0.424757846055; 0.0; 0.754225783219; 0.868159366584; 0.379717201232; 0.381171508539; 0.580953241913; 0.626692441193; 0.627028707345; 0.334223906959; 0.704676950631; BH; 30; M; S; PRI; 2; 3; 1; 
111; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0.0; 0.0; 0.752743213386; 1.0; 0.537137318975; 0.521366630398; 0.0; 0.263497611209; 0.736200242206; 0.0; 0.0; BH; 60; F; S; RET; 2; 3; 2; 
112; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.205851038151; 0.0666253255274; 0.844293511951; 0.786894361026; 0.200927410909; 0.3291988692; 0.180552146105; 0.182972386337; 0.57586508268; 0.19862904228; 0.168816393552; EM; 40; F; S; PUB; 2; 3; 2; 
113; 0; 0; 1; 1; 0; 1; 0; 1; 1; 0; 0; 0.504619349335; 0.0; 0.622485513134; 1.0; 0.504568578367; 0.773636080565; 0.501658396816; 0.781940737364; 0.780717452941; 0.503748879538; 0.0; BH; 18; M; S; ETU; 2; 2; 2; 
114; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0.0; 0.0; 1.0; 0.496775977127; 0.0; 0.0; 0.0; 0.0; 0.287454432792; 0.0; 0.741771960525; EM; 60; F; S; PUB; 3; 2; 3; 
115; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; None; None; 0.576854603358; 0.783844796716; None; None; None; None; 0.696643176625; None; None; BH; 30; M; S; PUB; 2; 3; 2; 
116; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0.0; 0.0; 0.742522668127; 1.0; 0.699703798005; 0.499936311322; 0.0; 0.0; 0.85275769294; 0.0; 0.0; BH; 30; F; S; PRI; 4; 3; 2; 
117; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0.0693690877042; 0.199184176975; 0.0299598722313; 0.0621725616551; 0.0678080135977; 0.0804264167716; 0.0759738833472; 0.0773161269852; 0.0731479125545; 0.0791611482504; 0.363356021786; NSPP; 60; F; 2; RET; 3; 2; 3; 
118; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0.0; 0.0; 0.495161667895; 1.0; 0.194472294342; 0.209929410636; -0.00235741568691; 0.0; 1.0; 0.0; 0.0; EM; 30; F; S; ART; 3; 3; 2; 
119; 0; 0; 0; 1; 0; 1; 0; 1; 1; 0; 0; 0.0550567987866; None; 0.0617867053829; 0.639987417647; None; 0.609979309313; 0.501593519571; 0.629506658841; 1.0; None; None; JLM; 18; M; S; ETU; 3; 2; 1; 
120; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0.0920189802795; 0.0; 0.96208938279; 0.0677034461604; 0.0780396697726; 0.0835945853766; 0.0820531612674; 0.0763194376549; 0.0868266342356; 0.375862550261; 0.730283312383; EM; 18; M; S; ETU; 4; 3; 2; 
121; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0.793020949791; 0.113728841108; 1.0; 0.501724672407; None; 0.0; 0.0; None; 0.0; 0.0; 1.0; EM; 18; F; S; ETU; 2; 2; 4; 
122; 0; 0; 0; 1; 0; 1; 0; 0; 1; 0; 0; 0.265017561377; 0.0285473437964; 0.0482268794167; 0.609418744594; 0.487706509724; 0.612775890189; 0.38574396943; 0.388592023453; 1.0; None; 0.0; JLM; 70; F; S; RET; 1; 1; 1; 
123; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.497196896745; 0.0; 0.837925320638; 0.655549982637; 0.499829100124; 0.503930328381; 0.505620018408; 0.557191115852; 0.0; 0.499518677555; 0.668717951115; EM; 30; M; S; PRI; 3; 0; 3; 
124; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.0298850114445; 0.0266817806212; 0.0199392537337; 0.965381893422; 0.015968703283; 0.0172414930098; 0.0142213679694; 0.63582725251; 0.978126770976; 0.0; 0.0; JLM; 70; M; S; RET; 1; 2; 2; 
125; 0; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0.140106311649; 0.78769896834; 1.0; 0.822792477196; 0.0292244964837; 0.501840610747; 0.061337100119; 0.173647063873; 0.854715497287; 0.0851110668195; 0.072349735013; EM; 30; F; S; PRI; 3; 0; 3; 
126; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; B; 18; F; S; ART; 2; 3; 2; 
127; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0.18472808406; 0.204153531495; 0.755989752801; 0.209862912517; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; FF; 70; F; S; RET; 2; 2; 2; 
128; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0.779457053779; None; 0.615792382873; 0.251715650137; 0.0512774320178; 0.152086719766; 0.0; 0.330285949997; None; 0.0323286079679; 0.684201181197; NSPP; 60; F; S; NSPP; 2; 3; 2; 
129; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.509073276509; 0.0402671992154; 0.58279116652; 0.812865586642; 0.496510177171; 0.0; 0.490119097281; 0.492213822007; 1.0; 0.498892867095; 0.0925533718883; JLM; 50; F; S; ART; 3; 1; 2; 
130; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0.0; 0.0; 0.736957079283; 1.0; 0.49755434638; 0.495817839515; 0.0; 0.0057746774978; 1.0; 0.0; 0.0; BH; 18; F; S; PRI; 4; 3; 2; 
131; 1; 0; 1; 1; 1; 1; 0; 1; 1; 0; 0; 0.63682856517; 0.0914216014458; 1.0; 0.808330927312; 0.624739123006; 0.622899637737; 0.490553059649; 0.530957920067; 0.71689404259; 0.497808950489; 0.0292408993928; EM; 70; M; S; RET; 3; 2; 3; 
132; 0; 0; 1; 1; 0; 1; 0; 0; 1; 0; 0; None; None; 0.592606723505; 0.594638161121; None; 0.523523377952; None; None; 0.724148871584; None; None; JLM; 50; F; S; PUB; 3; 2; 1; 
133; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.503802661415; 0.0; 0.792484358237; 0.553702927738; 0.299585962665; 0.669069036173; 0.489607023805; 0.484048891248; 0.563584786882; 0.474210219464; 0.774767708344; EM; 30; M; S; PRI; 1; 3; 3; 
134; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.119873233937; 0.0; 0.656708456349; 0.918892571534; 0.0411832035624; 0.115350927522; 0.0153868400074; 0.295384386202; 0.505808378312; 0.0; 0.0; BH; 70; M; S; RET; 3; 4; 2; 
135; 1; 1; 1; 0; 1; 0; 0; 0; 1; 0; 0; 0.748639037895; 0.745289979801; 0.744256325111; 0.495608743138; 0.755841513645; 0.108803806341; 0.10060475898; 0.0895663455138; 0.754810148699; 0.116808427011; 0.0; B; 30; F; S; PRI; 2; 2; 2; 
136; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 1; 0.0283737899999; 0.0397570836695; 0.971532391576; 0.755096021351; 0.0; 0.0249661494302; 0.10106037373; 0.107794532667; 0.493115414936; 0.0; 0.500302603357; EM; 18; M; S; PRI; 2; 3; 3; 
137; 0; 0; 1; 1; 0; 1; 0; 0; 1; 0; 0; 0.0637153762432; 0.0580989117807; 0.64772354289; 0.818581875994; 0.513246950339; 0.685160947377; 0.039910349593; 0.296041609991; 0.833392075732; 0.0481503771318; 0.0465003131872; JLM; 70; M; S; RET; 2; 3; 2; 
138; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0.612197572635; None; 0.946762419566; None; None; None; None; None; None; None; None; EM; 30; M; S; AUT; 3; 3; 1; 
139; 0; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0.502537481548; 0.0; 0.764421349463; 0.501784286649; 0.504360358855; 0.51097655673; 0.504669280059; 0.512625497316; 0.581045061847; 0.494102052803; 0.0; EM; 30; F; S; ART; 3; 3; 2; 
140; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 1; 0.045902139859; 0.0540421958715; 0.965202225841; 0.161528148995; 0.0323265160311; 0.0398672772423; 0.663276265904; 0.811416483315; 0.157464626976; 0.0690972607664; 0.91869363731; EM; 70; F; S; RET; 3; 2; 4; 
141; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.0; 0.0; 0.741995424629; 0.903244793778; 0.0922968537341; 0.243327229208; 0.0; 0.0; 0.562017193322; 0.0; 0.0; EM; 50; F; S; PUB; 3; 3; 2; 
142; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; None; None; 0.669597646883; 0.707587745609; None; None; None; None; 0.787067731724; None; None; EM; 40; M; S; PUB; 2; 4; 2; 
143; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.499144090222; 0.0; 1.0; 0.770858277841; 0.0; 0.0797367874194; 0.500054771851; 0.500470443369; 0.0; 0.0; 0.549991307547; EM; 30; F; S; PRI; 3; 3; 2; 
144; 0; 0; 1; 1; 0; 0; 0; 1; 1; 0; 0; 0.541397831098; 0.0; 0.677268310539; 0.853544004941; 0.343319122934; 0.33463061336; 0.0; 0.659916176139; 0.659973848163; 0.0; 0.538054647548; EM; 60; F; S; RET; 2; 2; 2; 
145; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0.0; 0.0; 0.495650591643; 0.49896830351; None; 0.0; 0.0; 0.346265657115; 0.788877276677; 0.0138446270351; 0.0; JLM; 50; F; S; PUB; 3; 3; 0; 
146; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.0; 0.0; 0.96060216534; 0.821562538352; 0.0; 0.60715895448; 0.0425989536158; 0.0286256442462; 0.256251117355; 0.0274333812196; 0.0311838009987; EM; 70; M; S; RET; 3; 3; 2; 
147; 0; 0; 1; 1; 1; 0; 0; 0; 1; 0; 0; 0.165370565196; None; 1.0; 1.0; 1.0; None; None; None; 1.0; None; None; EM; 70; F; S; RET; NSPP; NSPP; 4; 
148; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0.629348696754; 0.403330706718; 0.506560664157; 0.0333263386821; 0.0; 0.0362096400908; 0.0345931483738; 0.50768483563; 0.0; 0.0463987532005; 1.0; FF; 70; M; S; RET; 0; 1; 3; 
149; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0.227569569006; 0.433892017008; 0.339455166524; 0.233674287925; 0.501251368351; 0.235212158577; 0.505548518555; 0.489191440746; 0.0; 0.510552074553; 1.0; FF; 18; F; 1; ETU; 4; 2; 4; 
150; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0.0120385266897; 0.019996010333; 0.53225352761; 0.941976639127; 0.690944412219; 0.70992841354; 0.0142156362647; 0.0422150655267; 0.834499345368; 0.036186918883; 0.0433074815002; BH; 60; M; S; RET; 3; 4; 3; 
151; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; None; None; 0.70180360617; 0.559227372557; None; None; None; None; 0.503058973401; None; None; EM; 30; F; S; PRI; 4; 4; 0; 
152; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.527078186999; None; 0.910152581351; 0.809017009501; None; None; None; None; 0.582922745975; None; None; EM; 50; M; S; PRI; 3; 2; 2; 
153; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.495451102661; 0.0; 0.503471529877; None; None; None; None; None; 0.738560824199; None; 0.0; EM; 70; M; S; RET; 3; 2; 0; 
154; 0; 0; 1; 1; 1; 0; 0; 0; 0; 0; 0; 0.185973150189; 0.0; 0.882938279124; 0.623049641007; 0.618499030512; 0.0; 0.0; 0.0295707384663; 0.500687304532; 0.0; 0.262131201305; EM; 70; F; S; RET; 3; 3; 2; 
155; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.0; 0.0; 0.0; 0.826479495144; 0.509173426997; 0.5032254367; 0.501883022107; 0.504158953193; 1.0; 0.496745330471; 0.0; JLM; 40; F; S; PRI; 2; 3; 1; 
156; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0.499149886148; 0.0348337586397; 0.964329944889; 0.961358278037; 0.498137474712; 0.0584446766902; 0.503382984444; 0.507031151195; 0.766109906852; 0.498530103628; 0.0429360222361; EM; 70; F; S; RET; 3; 3; 1; 
157; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0.0; 0.0; 0.0793718073657; 0.924320835726; 0.498102395763; 0.499362932739; 0.0312358552304; 0.0118504933297; 0.0172434558542; 0.00826422392499; 0.14010802695; BH; 30; F; S; ART; 3; 3; 1; 
158; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.497980208631; 0.0; 0.754663683499; 0.752281569157; 0.50179828096; 0.503009630352; 0.500388103966; 0.505059581998; 0.0; 0.497076346771; 0.0; EM; 50; F; S; PUB; 2; 2; 2; 
159; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0.50585886064; 0.0; 0.217457227269; 0.607132573181; 0.504257501966; 0.600389064273; 0.502229312501; 0.503221791023; 1.0; 0.502709878067; 0.0; JLM; 18; M; S; ETU; 1; 3; 1; 
160; 1; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0.711488383121; 0.819335607253; 0.495714926168; 0.244659084631; 0.109218955144; 0.115915820282; 0.499326846026; 0.800826242098; 0.500211563047; 0.241944792204; 0.916029441866; FF; 70; F; S; RET; 2; 3; 1; 
161; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; None; 0.0; 0.842792658846; 0.86350798772; None; None; None; None; 0.717841417846; None; None; EM; 40; M; S; PUB; 4; 1; 3; 
162; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.0; 0.0; 0.351225051251; 0.874021127234; 0.498575590784; 0.497492407113; 0.502692732726; 0.503215439242; 0.930569756315; 0.0; 0.0; JLM; 30; F; S; PUB; 3; 2; 2; 
163; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.580525975358; 0.0; 0.555907754688; 1.0; 0.777308748714; 0.501791654749; 0.0315270255505; 0.0331181698806; 0.96882313717; 0.0424989127151; 0.0389506885454; BH; 50; F; 2; PRI; 4; 3; 4; 
164; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0.760623475877; 0.179754544558; 0.770404624883; None; None; None; None; None; None; None; 0.909832322046; FF; 50; F; S; ART; 4; 3; 0; 
165; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; None; 0.0; 0.0469490657467; 0.606423856098; None; None; None; None; 0.858710746679; None; 0.0; JLM; 18; M; 2; ETU; 2; 3; 2; 
166; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0.500352410495; 0.0333210063401; 1.0; 1.0; 0.488469415893; 0.508990331908; 0.0217998609761; 0.513564190314; 0.0347386863964; 0.023153124727; 0.525498043525; EM; 70; F; S; RET; 2; 2; 3; 
167; 1; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0.752556614566; 0.126902994583; 0.383919160032; 0.494190083225; 0.0640364775037; 0.266494615924; 0.497160771997; 0.556471427629; 0.960983977174; 0.391299537746; 0.0468283954264; JLM; 18; M; S; CHO; 3; 3; 2; 
168; 0; 0; 0; 1; 1; 1; 0; 0; 1; 1; 0; 0.502088596274; 0.0; 0.0; 0.652671577867; 0.539289300027; 0.539560893155; 0.335253775896; 0.0893843971364; 0.752813279809; 0.547006990907; 0.0; JLM; 40; M; S; ART; 3; 4; 0; 
169; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; None; None; 0.505592319653; 1.0; None; None; None; None; None; None; None; BH; 60; F; S; RET; 2; 4; 1; 
170; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0.765089018205; 0.388593188369; 0.142925480477; 0.148095531345; 0.147410717438; 0.163261353481; 0.348303788294; 0.246681451195; 0.152396812349; 0.150111892753; 1.0; FF; 70; F; 2; RET; 3; 2; 3; 
171; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.118274690409; 0.0; 1.0; 0.932047690044; 0.271184782842; 0.492877231903; 0.131985976105; 0.13032572807; 0.500562072991; 0.0; 0.0; EM; 18; M; S; ETU; 3; 1; 3; 
172; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0.496867188579; 0.896777958887; 0.493713374032; 0.0; 0.0; 0.0; 0.497780848389; 0.0; 0.746082032615; 0.493355245943; 0.790058142095; MLP; 18; M; S; ETU; 4; 4; 2; 
173; 0; 0; 0; 1; 0; 1; 0; 0; 1; 0; 0; 0.508068354998; 0.0; 0.243876121679; 1.0; 0.690862503533; 0.700835133699; 0.501217675738; 0.500347765607; 1.0; 0.50129727511; 0.0; JLM; 30; F; S; ART; 4; 3; 1; 
174; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0.0240046055008; 0.0258864256866; 1.0; 0.61353186833; 0.34744508012; 0.501868767106; 0.153659436307; 0.0476342086807; 0.412295563458; 0.0505520777721; 0.03429638659; EM; 40; F; S; PRI; 3; 2; 3; 
175; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0.0664127389867; 0.0; 1.0; 1.0; 0.501119634372; 0.500606819832; 0.0889895612093; 0.0884005645696; 1.0; 0.0826664927553; 0.0; EM; 50; M; S; ART; 4; 2; 2; 
176; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; None; 0.0; 0.960165649837; 0.135144146368; 0.0348921253444; None; None; None; None; None; 0.256217690187; EM; 70; F; S; RET; 4; 2; 3; 
177; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; None; None; None; None; None; None; None; None; None; None; 0.830817893899; EM; 70; F; S; RET; 3; 2; 3; 
178; 0; 0; 0; 1; 1; 1; 0; 1; 1; 0; 0; 0.0; 0.0; 0.0; 1.0; 0.500486417712; 0.638417870935; 0.0; 0.497858210058; 0.634874676755; 0.0; 0.0; BH; 18; M; S; ETU; 2; 3; 1; 
179; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0.221048375178; None; 0.693039015624; None; None; None; None; 0.0843488922991; None; None; 0.792920364674; FF; 30; M; S; ART; 2; 2; 3; 
180; 1; 0; 0; 1; 0; 0; 1; 0; 1; 1; 1; 0.792740100751; 0.557073514412; 0.503360692402; 0.668453257107; 0.49872203831; 0.0692835701612; 0.59898379756; 0.609455177665; 0.912009175376; 0.908701236542; 0.8577195019; NSPP; 40; M; S; PUB; 3; 4; 2; 
181; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0.0; 0.0; 0.649258726356; 0.896512713644; 0.0; 0.0; 0.495265569015; 0.505301443625; 0.87161488098; 0.0; 0.0; BH; 40; F; S; PUB; 2; 1; 3; 
182; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0.238320273864; 0.0; 0.755943974205; 0.64332949382; 0.551161031113; 0.563809575908; 0.505630399325; 0.509411315765; 0.57202831662; 0.0391168242954; 0.0294136316328; EM; 70; M; S; RET; 1; 3; 3; 
183; 0; 0; 1; 1; 0; 1; 0; 1; 1; 0; 0; 0.209178896301; 0.0; 0.766107939893; 0.501736840318; 0.245529653142; 0.501494919789; 0.229241248643; 0.498569781922; 0.655053849644; 0.105492622009; 0.346866034947; EM; 18; M; S; ETU; 4; 2; 1; 
184; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0.503650673841; 0.0166090490931; 0.97401887547; 1.0; 0.0; 0.0270986696929; 0.0; 0.0311466559802; 0.974005466704; 0.0335719712676; 0.0110180702656; EM; 60; M; S; PRI; 4; 0; 3; 
185; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; None; None; None; None; None; None; None; None; None; None; None; EM; 70; M; S; RET; 0; 0; 4; 
186; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 1; 0.496220521073; 0.22469398099; 0.92197804163; 0.644640684829; 0.0; 0.0; 0.0; 0.0; 0.586468219262; 0.0; 0.843574670975; EM; 30; F; S; PRI; 2; 4; 1; 
187; 0; 0; 1; 1; 0; 0; 0; 1; 1; 0; 0; 0.4946968008; 0.00507224425674; 0.818732902341; 1.0; 0.502894501999; 0.494803980266; 0.370311565017; 0.663837182867; 0.987929707737; 0.496984081577; 0.0; EM; 18; M; NSPP; CHO; 3; 2; 3; 
188; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0.582071363094; 0.95988920463; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.00053901188; FF; 50; F; S; PRI; 3; 4; 2; 
189; 0; 0; 1; 0; 0; 1; 0; 0; 1; 0; 0; 0.109528362867; 0.0; 0.775760963678; 0.53645940797; 0.635651398208; 0.730346312432; 0.0753311293027; 0.0510710275714; 0.886535405001; 0.0635134946479; 0.0; JLM; 30; F; S; PUB; 1; 2; 2; 
190; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0.662073010392; None; 0.774105331051; None; None; None; None; None; None; None; 0.871674817625; FF; 50; F; S; ART; 1; 3; 2; 
191; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.0; 0.0; 0.0; 0.911581323818; 0.0; 0.608880601805; 0.0; 0.0; 0.916867445757; 0.0; 0.0; JLM; 40; F; S; PUB; 3; 3; 3; 
192; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0.57331102515; 0.0; 0.0; 0.579172751054; 0.584616680134; 0.559422677116; 0.217640735228; 0.196292257729; 1.0; 0.793896973295; 0.56940971416; JLM; 60; M; S; PUB; 1; 1; 4; 
193; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0.0331732012608; -0.000300071114415; 0.581376168116; 0.368383740477; -0.000314898132611; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; FF; 18; M; S; PRI; 3; 2; 0; 
194; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; None; 0.0; 0.599249762293; 0.542899600632; None; 0.136442630926; 0.0; 0.0; 0.725743369322; 0.0; 0.203903238771; JLM; 30; F; S; PUB; 2; 3; 2; 
195; 0; 0; 0; 1; 1; 1; 0; 0; 1; 0; 0; 0.0; 0.0; 0.0; 1.0; 0.778123860316; 0.776715327413; 0.0; None; 1.0; 0.0; None; JLM; 18; F; S; PRI; 3; 4; 1; 
196; 1; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 1.0; 0.0; 0.467244688344; 0.783411486821; 0.0; 0.0; 0.0; 0.457810243835; 1.0; 0.0; 0.0; JLM; 18; F; S; ETU; 3; 1; 1; 
197; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0.500871040681; 0.227886784985; 0.970476567848; 0.0623508245961; 0.0; 0.0371889036256; 0.0278669311283; 0.0341798278668; 0.267776159917; 0.0; 0.703813181568; EM; 70; F; S; RET; 3; 2; 2; 
198; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; None; 0.0; 0.0640195715621; 1.0; None; None; None; None; 0.496501492247; None; 0.0; BH; 30; M; S; PRI; 0; 4; 2; 
199; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0.510683590436; 0.0; 1.0; 0.583224641187; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; EM; 50; F; S; ART; 2; 2; 3; 
200; 0; 0; 1; 1; 0; 0; 0; 1; 1; 0; 0; 0.0; 0.0; 0.720361392191; 0.715638284944; 0.494231061408; 0.498697036759; 0.494008721096; 0.970953082781; 0.961957533991; 0.0278894632813; 0.0316283861885; JLM; 60; M; S; RET; 4; 3; 0; 
201; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; None; 0.0; 0.736573746081; 0.547055628867; 0.248641050283; None; None; None; 0.274887161041; None; 0.555181823907; EM; 70; F; S; RET; 3; 3; 3; 
202; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; None; None; 0.917927085318; 0.547167969035; None; None; None; None; 0.550238868077; None; None; EM; 70; M; S; RET; 3; 4; 2; 
203; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; None; None; 1.0; None; None; None; None; None; None; None; None; EM; 70; M; 2; RET; 3; 3; 3; 
204; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.0; 0.0; 0.905468312625; 0.587632544867; 0.0; 0.0; 0.0; 0.0; 0.0; None; 0.33891511383; EM; 18; F; S; PUB; 3; 3; 2; 
205; 1; 1; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0.706652982654; 1.0; None; None; None; None; None; None; 0.843678603296; None; None; MLP; 60; F; 2; RET; 2; 3; 2; 
206; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0.605535316776; -0.0137474653358; 0.714819014394; 0.0804435479972; 0.0161798891979; 0.393020878357; 0.0443792113039; 0.222015212469; 0.0104272780208; 0.1065938659; 0.839712121366; FF; 30; M; S; PRI; 2; 1; 3; 
207; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0.0; 0.0; 0.605321911756; 0.934258969202; 0.055077404609; 0.0530025863998; 0.0; 0.0; 0.811954375925; 0.0; 0.0; EM; 30; M; S; PUB; 4; 2; 0; 
208; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 1; 0.0; 0.0; 1.0; 0.663911302078; None; 0.0471325271396; 0.263303982072; 0.0581598110946; 0.790944609981; 0.0555178147859; 0.567674343388; EM; 50; M; S; PUB; 2; 4; 1; 
209; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.0; 0.0; 0.272065934393; 0.681045236463; 0.117384964504; 0.50260644824; 0.0; 0.0; 0.871632342256; 0.0; 0.0; JLM; 50; M; S; PUB; 3; 3; 1; 
